store_code,district,address,latitude,longitude,geocode_status,note
514.0,Tuen Mun,"Shop No. 226, Siu Hong Shopping Centre, Siu Hong Court, Tuen Mun, N.T.",22.391,113.977,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
173.0,Yuen Long,"Shop C61 & C62, 1/F, Richly Plaza, Tin Shui Wai, Yuen Long, N.T.",22.445,114.022,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
811.0,Yuen Long,"Shop No. 210A, 2/F, Tin Chak Shopping Centre, Tin Chak Estate, Tin Shui Wai, N.T.",22.445,114.022,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
359.0,Yuen Long,"Shop 8, Tin Ching Shopping Centre, Tin Ching Estate, Tin Shui Wai, N.T.",22.445,114.022,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
937.0,Yuen Long,"Shop No. G21, G/F, Tin Shui Shopping Centre, Tin Shui Estate, Tin Shui Wai, N.T.",22.445,114.022,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
877.0,Yuen Long,"Shop SG25, G/F, T Town South, No. 30 Tin Wah Road, 
Tin Shui Wai, Yuen Long, N.T.",22.445,114.022,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
259.0,Tuen Mun,"Shop No. 6-9, Unpaid Concourse, MTR Siu Hong Station, N.T.",22.391,113.977,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
198.0,Yuen Long,"Shop No.L029, G/F, Tin Yiu Plaza, Tin Shui Wai, N.T.",22.445,114.022,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
541.0,Yuen Long,"Shop No. L102, 1/F, Tin Shing Shopping Centre, 
Tin Shing Court, 3 Tin Ching Street, Tin Shui Wai, Yuen Long, N.T.",22.445,114.022,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
215.0,Tuen Mun,"Shop No. R123, Level 1, Butterfly Plaza, Tuen Mun, N.T.",22.391,113.977,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
318.0,Tuen Mun,"Shop No. 66A, G/F., Chi Lok Fa Yuen, Tuen Mun, N.T.",22.391,113.977,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
547.0,Tuen Mun,"Shop G2A, G/F, Chelsea Height, 1 Shek Pai Tau Path, 
Tuen Mun, N.T.",22.391,113.977,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
165.0,Tuen Mun,"Shop 55, 56 & 58, Glorious Garden, 45 Lung Mun Road, Tuen Mun, N.T.",22.391,113.977,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
135.0,Tuen Mun,"Shop Nos.2199B-2199F, 2/F, Phase 1, Tuen Mun Town Plaza, 1 Tuen Shun Street, Tuen Mun, N.T.",22.391,113.977,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
520.0,Tuen Mun,"Shop Nos. S229-230, Lv2, Zone S, H.A.N.D.S, Yau Oi Estate, Yau Oi Road, Tuen Mun, N.T.",22.391,113.977,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
132.0,Tuen Mun,"Shop C, Shops D and E, G/F, Forward Mansion, 26A Yan Ching St, Tuen Mun, N.T.",22.391,113.977,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
314.0,Tuen Mun,"Shop Nos. 1 & 85-86, Ocean Walk, 168-236 Wu Chui Road, Tuen Mun, N.T.",22.391,113.977,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
448.0,Tuen Mun,"Shop Nos. 213-214, Level 2, Hanford Plaza, No.333 Castle Peak Road (Castle Peak Bay), Tuen Mun, N.T.",22.391,113.977,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
909.0,Tuen Mun,"Shop 106C & 106D, LG/F, Shan King Shopping Centre, Shan King Estate, Tuen Mun, N.T.",22.391,113.977,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
415.0,Tuen Mun,"Shop Nos.8, 9 & 39, Level 3, South Wing, Trend Plaza, Tuen Mun, N.T.",22.391,113.977,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
821.0,Tuen Mun,"Shop No. L107, G/F, Tai Hing Shopping Centre, 
Tai Hing Estate, 1 Tai Hing Street, Tuen Mun, N.T.",22.391,113.977,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
826.0,Tuen Mun,"Shop No. M-72, MTR Level, V City, 
83 Tuen Mun Heung Sze Wui Road, Tuen Mun, N.T.
",22.391,113.977,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
549.0,Tuen Mun,"Shop M-28, 29, 30 & 31, MTR Level, V City, No. 83 Tuen Mun Heung Sze Wui Road, Tuen Mun, N.T.",22.391,113.977,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
330.0,Tsuen Wan,"Shop No. 8, Level 3, Bellagio Mall, 33 Castle Peak Road, Sham Tseng, N.T.",22.371,114.114,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
526.0,Tsuen Wan,"Shop Nos. G016 & G017, G/F, KOLOUR , 68 Chung On Street, Tsuen Wan, N.T.",22.371,114.114,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
495.0,Tsuen Wan,"Shop 2050, Level 2, Discovery Park Shopping Centre, 398 Castle Peak Road, Tsuen Wan, N.T.",22.371,114.114,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
935.0,Tsuen Wan,"Shop Nos. 202B & 203, 2/F, Nina Mall 1, No. 8 Yeung Uk Road, Tsuen Wan, N.T.",22.371,114.114,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
191.0,Tsuen Wan,"G/F, 19 Tai Ho Road, Tsuen Wan, N.T.",22.371,114.114,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
317.0,Tsuen Wan,"Shop B118, Basement 1, Panda Place of Panda Hotel, 3 Tsuen Wah Street, Tsuen Wan, N.T.",22.371,114.114,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
844.0,Tsuen Wan,"G/F & The Rear Yard & Flat Roof, No. 236 Sha Tsui Road, Tsuen Wan, N.T.",22.371,114.114,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
21.0,Tsuen Wan,"Shop 110-125, Tsuen Kam Centre, Tsuen Wan, N.T.",22.371,114.114,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
908.0,Kwai Tsing,"Shop B01 & B02, 1/F, Tai Wo Hau Commercial Centre (I), Tai Wo Hau Estate, Kwai Chung, N.T.",22.356,114.13,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
356.0,Tsuen Wan,"Shop No. G39 & G41, G/F, Citywalk, Tsuen Wan, N.T.",22.371,114.114,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
399.0,Tsuen Wan,"Shops UG70-73 & UG75-77, Upper G/F, Citywalk 2, 18 Yeung Uk Road, Tsuen Wan, N.T.",22.371,114.114,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
233.0,Tsuen Wan,"Shop Units P11A & P11B, Luk Yeung Galleria, Tsuen Wan, N.T.",22.371,114.114,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
504.0,Tsuen Wan,"Shop 308-313, Level 3, Tsuen Wan Plaza, Tsuen Wan, NT",22.371,114.114,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
331.0,Yau Tsim Mong,"Shop 1092, Level 1, Elements, 1 Austin Road West, Kln",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
934.0,Yau Tsim Mong,"Shop A, G/F, Fourseas Building, Nos. 208-212 Nathan Road, Tsim Sha Tsui, Kowloon",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
151.0,Yau Tsim Mong,"Shop A, G/F, Full Win Commercial Centre, 573 Nathan Rd, Kln",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
531.0,Yau Tsim Mong,"G/F, Cambridge House, 26-28 Cameron Road, Tsim Sha Tsui, Kln.",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
545.0,Yau Tsim Mong,"Shop 3304, Level 3, Gateway Arcade, Harbour City, Kowloon",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
932.0,Yau Tsim Mong,"Shop on G/F & Yard, Zhong Da Building, 38-40 Haiphong Road, Tsim Sha Tsui",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
868.0,Yau Tsim Mong,"Shop Nos.17, 20-23, MTR Floor, iSQUARE, 63 Nathan Road, Tsim Sha Tsui, Kln",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
264.0,Yau Tsim Mong,"Shop 1, Sino Cheer Plaza, No. 23 Jordan Road, Kowloon",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
923.0,Yau Tsim Mong,"Unit 01B, Shop B201, Level B2, K11 MUSEA, 
Victoria Dockside, 18 Salisbury Road, Tsim Sha Tsui, Kln",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
400.0,Yau Tsim Mong,"Shop Nos. B109-B110, Basement 1, K11, No.18 Hanoi Road, Tsim Sha Tsui, Kowloon",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
947.0,Yau Tsim Mong,"Shop 11 & 11A, G/F, China Hong Kong City, 33 Canton Road, Tsim Sha Tsui, Kowloon",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
848.0,Yau Tsim Mong,"Shop B1-2, Concourse Level, Hong Kong West Kowloon Station, 3 Austin Road West, TST, Kln",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
70.0,Yau Tsim Mong,"G/F, Oxford Commercial Building, 494-496 Nathan Road, Kln.",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
175.0,Yau Tsim Mong,"Shop No.101, Hoi Fu Shopping Center, Hoi Wang Road, Mongkok West, Kln.",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
255.0,Yau Tsim Mong,"Shop 3-4, G/F., Tai Fong Building, 51-65 Ivy Street, Tai Kok Tsui, Kln.",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
47.0,Yau Tsim Mong,"Shop 056-059, G/F, New Kowloon Plaza, 38 Tai Kok Tsui Road, Kln.",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
275.0,Yau Tsim Mong,"Shop 109-110, Level 1, Metro Harbour Plaza, 8 Fuk Lee Street, Tai Kok Tsui, Kln",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
491.0,Yau Tsim Mong,"Shop A & B, G/F, Sang Fat Building, 218-220 Sai Yeung Choi Street South, 41 Bute Street, Kowloon",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
80.0,Yau Tsim Mong,"Shop A & B1A, G/F., Man Kee Mansion, 86D Waterloo Road, Kln.",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
516.0,Yau Tsim Mong,"Shop No.162 , Level 1,Moko, 193 Prince Edward Road West, Mongkok, Kowloon",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
843.0,Yau Tsim Mong,"Shop G20-22, G/F, Grand Plaza, 625 & 639 Nathan Road, Kowloon",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
430.0,Yau Tsim Mong,"Shop 10-13, G/F, Sim City of Chung Kiu Co Bldg, Nos.47-51 Shan Tung Street, Mongkok, Kln",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
224.0,Yau Tsim Mong,"Shop B & C, G/F, Tai Wah House, 50-52 Lai Chi Kok Road, Kln.",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
922.0,Yau Tsim Mong,"Shop B on G/F & Yard, Ruby Mansion, No. 38-42 Nullah Road, Prince Edward, Kowloon",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
337.0,Yau Tsim Mong,"Shop No. UG05,Upper G/F, Olympian City 1, 11 Hoi Fai Road, West Kowloon",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
250.0,Yau Tsim Mong,"Shop 142-143, 1/F., Olympian City 2, Tai Kok Tsui, Kln.",22.312,114.172,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
828.0,Kowloon City,"Shop No 320-321, Level 3, Homantin Plaza, Ho Man Tin Estate, Ho Man Tin, Kln",22.328,114.191,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
444.0,Kowloon City,"Shop No. G17, Oi Man Plaza, Oi Man Estate, Homantin, Kln",22.328,114.191,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
426.0,Kowloon City,"Shop No.G02, G/F, Grand Waterfront Plaza, 38 San Ma Tau Street, Ma Tau Kok, Kowloon",22.328,114.191,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
335.0,Kowloon City,"Shop No. 31, G/F, Honour Building, 78-80W To Kwa Wan Road, Tokwawan, Kln.",22.328,114.191,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
229.0,Kowloon City,"Shop 54-60, 1/F, Hunghom Commercial Centre, 37-41 Ma Tau Wai Rd., Hung Hom, Kln.",22.328,114.191,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
76.0,Kowloon City,"Shop E, 1/F, Planet Square, 1-15 Tak Man Street, Hung Hom, Kln.",22.328,114.191,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
360.0,Kowloon City,"Shop 17 G1A, G/F No. 1-7 Wu Kwong Street, Hung Hom, Kln.",22.328,114.191,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
266.0,Wong Tai Sin,"G/F., Nos. 74-76 Tseuk Luk Street, San Po Kong, Kln.",22.342,114.195,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
211.0,Kowloon City,"Shop 3 & 4, G/F, Metropolitan Rise, 28 Ma Tau Kok Road, Kln.",22.328,114.191,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
875.0,Kowloon City,"Shop 1, G/F, Billionnaire Luxe, 39 Nga Tsin Wai Road, Kowloon City, Kln",22.328,114.191,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
512.0,Wong Tai Sin,"Shop 2 ,G/F, Nos.35-49 Hong Keung Street, Kowloon",22.342,114.195,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
74.0,Kowloon City,"Shop 243A, G/F, Mei King Mansion Tokwawan Road, Tokwawan, Kln.",22.328,114.191,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
81.0,Sham Shui Po,"Shop 501B, Dragon Ctr, Level 5, 37K Yen Chow St, Sham Shui Po, Kln.",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
180.0,Sham Shui Po,"G/F, 316-318 Lai Chi Kok Road, Sham Shui Po, Kln.",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
878.0,Sham Shui Po,"Shop G01 & G02, G/F, Lai Kok Shopping Centre, Lai Kok Estate, Sham Shui Po, Kln",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
521.0,Sham Shui Po,"Shop No. B6 & B7,G/F, Kam Wah Mansion, Nos. 226-242 Cheung Sha Wan Road, Kln",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
879.0,Sham Shui Po,"Shop L2-1 & L2-2, Level 2, V Walk, 28 Sham Mong Road, Sham Shui Po, Kln",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
870.0,Sham Shui Po,"Shop F110, 1/F, Fu Cheong Shopping Centre, Fu Cheong Estate, Sham Shui Po, Kln",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
463.0,Sham Shui Po,"Shop No 9, G/F, Mei Leong House, Shek Kip Mei Estate Phase 2, Kln.",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
253.0,Sham Shui Po,"Shop A, G/F, Ample Building, Nos. 1 - 13 Woh Chai Street, Shek Kip Mei, Kln.",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
79.0,Sham Shui Po,"G/F., Maintown Plaza, 223-237 Nam Cheong St., Kln.",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
168.0,Sham Shui Po,"G/F, 10A Tai Po Road, Kln.",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
223.0,Sham Shui Po,"Shop 4, 5 & 11, G/F., Rondall Building, 168-178 Tai Po Road, Kln.",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
886.0,Sham Shui Po,"Shop L2-97 & L2-98, Level 2, V Walk, 28 Sham Mong Road, Sham Shui Po, Kln",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
142.0,Sham Shui Po,"Flat G18A-B, G/F Apollo Shopping Ctr, 164-170 Castle Peak Rd, Shamshuipo, Kln.",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
237.0,Sham Shui Po,"Units 121-123, 1/F, Cheung Sha Wan Plaza, 833 Cheung Sha Wan Road, Kln.",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
297.0,Sham Shui Po,"Shop Nos. 12 & 13, G/F., Hoi Lai Shopping Centre, Hoi Lai Estate, Sham Shui Po, Kln.",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
279.0,Sham Shui Po,"Shop Nos. 130 & 132, 1/F., Liberte, 833 Lai Chi Kok Road, Kowloon",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
65.0,Sham Shui Po,"Shop G11, G/F, Sun Light Building, 273 Shunning Road, Kln.",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
94.0,Sham Shui Po,"Shop 99B, G/F, 69-119 Broadway, Mei Foo Sun Chuen, Kln.",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
252.0,Sham Shui Po,"Shop N72, G/F, Mount Sterling Mall, Mei Foo Sun Chuen, Kln.",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
222.0,Sham Shui Po,"Shop G01, G/F, PeakCastle, 476 Castle Peak Road, Cheung Sha Wan, Kln.",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
882.0,Sham Shui Po,"Shop G12, G/F, So Uk Shopping Centre, So Uk Estate, 
Sham Shui Po",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
502.0,Sham Shui Po,"Shop B, G/F, TST Tower, No.388 Un Chau Street, Sham Shui Po, Kowloon",22.331,114.162,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
350.0,Island,"Unit 7T100, Level 7, Landside Check - In Hall, Terminal 1 , Hong Kong International Airport, Lantau, H.K.",,,DISTRICT_NOT_FOUND: Island,District center approximation - not exact location
835.0,Island,"Unit 7E140, Departure Hall, L7, Terminal 1 (Restricted Area), Hong Kong International Airport",,,DISTRICT_NOT_FOUND: Island,District center approximation - not exact location
840.0,Island,"Unit 6Z514A, Departure Hall, L6, Terminal 1 (Restricted Area), Hong Kong International Airport",,,DISTRICT_NOT_FOUND: Island,District center approximation - not exact location
409.0,Island,"Unit 5E525A, Terminal 1, Hong Kong International Airport, Lantau, Hong Kong",,,DISTRICT_NOT_FOUND: Island,District center approximation - not exact location
518.0,Island,"Unit 7E105,  L7 Departures Hall, Terminal 1, Hong Kong International Airport, Lantau, Hong Kong",,,DISTRICT_NOT_FOUND: Island,District center approximation - not exact location
95.0,Kwai Tsing,"Shop 8-11, G/F., Comm Ctr, Broadview Garden, 1 Tsing Luk St, Tsing Yi, N.T.",22.356,114.13,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
874.0,Island,"Unit 501, 5/F, Citygate Outlets, Tung Chung, N.T.",,,DISTRICT_NOT_FOUND: Island,District center approximation - not exact location
452.0,Kwai Tsing,"Shop 301, Lv 3, Cheung Hong Shopping Centre No.2, Cheung Hong Estate, 12 Ching Hong Road, Tsing Yi, N.T.",22.356,114.13,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
447.0,Kwai Tsing,"Shop Unit 216-217, Level 2, Maritime Square, 33 Tsing King Road, Tsing Yi, N.T.",22.356,114.13,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
867.0,Island,"Shop G02, G/F, JoysMark, Mun Tung Estate, 
7 Chung Mun Road, Tung Chung, Lantau Island, HK
",,,DISTRICT_NOT_FOUND: Island,District center approximation - not exact location
338.0,Island,"Shops 3-4, G/F., Tung Chung Crescent, Tung Chung, Lantau, H.K.",,,DISTRICT_NOT_FOUND: Island,District center approximation - not exact location
837.0,Island,"Shop 115 & 116, 1/F, Yat Tung Shopping Centre, 8 Yat Tung Street, Tung Chung, N.T., H.K.",,,DISTRICT_NOT_FOUND: Island,District center approximation - not exact location
474.0,Kwun Tong,"Shops 2 & 3, G/F, Lower Ngau Tau Kok Estate Plaza, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
9.0,Kwun Tong,"Shop 183-185, G/F Amoy Plaza, Phase 2, 77 Ngau Tau Kok Road, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
916.0,Kowloon City,"Shop Nos. B119-B120, B1 Floor, Airside, No. 2 Concorde Road, Kai Tak, Kowloon, Hong Kong",22.328,114.191,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
100.0,Wong Tai Sin,"Shop S101, 1/F, Chuk Yuen Shopping Ctr, Chuk Yuen (South) Estate, Kln.",22.342,114.195,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
497.0,Kowloon City,"Shop A004,G/F, Ching Long Shopping Centre, Muk Chui Street, Kowloon City, Kowloon",22.328,114.191,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
461.0,Wong Tai Sin,"Shop L203-204, LG2/F, Fu Yan House, Fu Shan Estate, Kowloon ",22.342,114.195,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
369.0,Kwun Tong,"Shop 281, G/F., Hung Cheuk Lau, 281 Ngau Tau Kok Road, Kwun Tong Garden Estate, Kowloon",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
958.0,Kowloon City,"Shop No. M1-204, Level 2, Kai Tak Mall 1, Kai Tak Sports Park, Kowloon City, Kowloon, Hong Kong",22.328,114.191,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
862.0,Wong Tai Sin,"Shop No. G56, G/F, Mikiki, 638 Prince Edward Road East, 
San Po Kong, Kln
",22.342,114.195,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
31.0,Kwun Tong,"G/F, 7 Tung Ming Street, Kwun Tong, Kln.",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
284.0,Kwun Tong,"Shop No. L1-28 & L1-29, Level 1, APM, Millennium City 5, Kwun Tong, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
480.0,Kwun Tong,"Shop 2182, 2183 & 2186, 2/F, Richland Gardens (Commercial & Garage Blk), Kowloon Bay, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
146.0,Wong Tai Sin,"G/F, 18 Sheung Fung Street, Wong Tai Sin, Kln.",22.342,114.195,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
40.0,Kwun Tong,"Shop Nos. F16A & F17-F17A, Telford Plaza I, Kowloon Bay, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
278.0,Wong Tai Sin,"Shop 537-538, 5/F, Tsz Wan Shan Shopping Centre, 23 Yuk Wah Street, Tsz Wan Shan, Kln.",22.342,114.195,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
496.0,Wong Tai Sin,"Shop A111, Upper G/F, Choi Wan Shopping Ctr (Ph 2), Choi Wan (I) Est, Ngau Chi Wan, Kln.",22.342,114.195,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
812.0,Kwun Tong,"No 228, 2/F, Kai Tin Shopping Centre, Lam Tin, Kwun Tong, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
363.0,Kwun Tong,"Shop Nos. 34 & 36, G.F., Laguna Plaza, 88 Cha Kwo Ling Road, Kwun Tong, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
817.0,Kwun Tong,"Shop 314, 3/F, Lok Wah Shopping Centre, Lok Wah South & North Estate, Ngau Tau Kok, Kln
",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
540.0,Kwun Tong,"Shop No. LG02, Lower G/F, On Tat Shopping Centre, 
On Tat Estate, Kwun Tong, Kowloon",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
861.0,Kwun Tong,"Shop 105, UG/F, On Tai Shopping Centre, On Tai Estate, 
Kwun Tong, Kln
",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
234.0,Kwun Tong,"Shop 7, G/F., Po Tat Shopping Centre, Po Lam Road, Sau Mau Ping, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
455.0,Kwun Tong,"Shops 117-120, G/F, Yuk Shek House, Ping Shek Estate, Kowloon",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
436.0,Kwun Tong,"Shop No.103, 1/F., Tak Tin Shopping Centre, 223 Pik Wan Road, Lam Tin, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
236.0,Kwun Tong,"Shop 108, 1/F, Sau Mau Ping Shopping Centre, Sau Mau Ping, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
880.0,Kwun Tong,"Shop 201B, 2/F, Shun Lee Commercial Centre, Shun Lee Estate, 15 Lee On Road, Kwun Tong, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
904.0,Kwun Tong,"ShopsL3-1,Level 3,Sceneway Plaza, No. 8 Sceneway Road, Lam Tin, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
355.0,Kwun Tong,"Shop Nos. 9-10, G/F, Tin Kuen House, Shun Tin Estate, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
51.0,Kwun Tong,"Shop 4A, Tsui Ping Shopping Circuit, Tsui Ping (North) Estate, Kwun Tong, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
475.0,Sai Kung,"Shop Unit F68, 1/F, Pop Corn, 9 Tong Chun Street, Tseung Kwan O, N.T.",22.383,114.27,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
468.0,Kwun Tong,"Shop No. 233 2/F, Domain, Yau Tong, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
339.0,Sai Kung,"Shop No.238A & 238B, Level 2, East Point City, 8 Chung Wa Road, Tseung Kwan O, N.T.",22.383,114.27,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
471.0,Sai Kung,"Shop 109, 1/F, Sheung Tak Shopping Ctr, Sheung Tak Est, 2 Tong Ming St, T.K.O., N.T.",22.383,114.27,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
907.0,Sai Kung,"Shop Unit 342, 3/F, The LOHAS, Tseung Kwan O, N.T",22.383,114.27,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
285.0,Sai Kung,"Shop Unit 119-121, 1/F., The Lane, Hang Hau, Tseung Kwan O, N.T.",22.383,114.27,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
